,geometry,OBJECTID,NAME,ADDRESS,BUILDING_DESCRIPTION,PARCEL_ID,BRT_ID,TENCODE_ID,GROSS_AREA,Shape__Area,Shape__Length
10,"POLYGON ((-75.1668846704884 39.945717568688, -75.166924743899 39.9457233708539, -75.1669554575129 39.9457274971786, -75.1670248300307 39.9457366666526, -75.16702531674279 39.9457348566601, -75.1670274167559 39.9457270056466, -75.167101675071 39.9453838906802, -75.1670322836073 39.9453747361353, -75.1669607362909 39.9453660636978, -75.166959488342 39.9453718552549, -75.1668846704884 39.945717568688))",11,University of the Arts,1500-02 PINE ST,APTS DORMITORY MASONRY,195308,772516000,6482001500,5193,5213.34478759766,340.075794334654
11,"POLYGON ((-75.1648091687117 39.9477318448565, -75.1649050027651 39.947743000408, -75.16551360415509 39.9478197586351, -75.1655234407866 39.9477786488575, -75.1655853797121 39.9477855892457, -75.1656014001525 39.9477096557614, -75.1656286654256 39.9475831006564, -75.1648633282623 39.9474869312445, -75.1648497218313 39.9475456402596, -75.1648091687117 39.9477318448565))",12,University of the Arts,250 S BROAD ST,SCHOOL 7STY MASONRY,259264,772505500,1916000250,19294,19378.1854858398,615.544442505197
12,"POLYGON ((-75.16518541238869 39.9435505183196, -75.1653334633309 39.9435684907261, -75.1654037557354 39.9432389890882, -75.165253964157 39.9432205423404, -75.1652301475138 39.9433351816325, -75.16518541238869 39.9435505183196))",13,University of the Arts,601 S BROAD ST,AMUSEMENT HALL MASONRY,288419,771501000,1916000601,4920,5144.84704589844,327.930754245747
13,"POLYGON ((-75.1643827619376 39.945404377382, -75.1649064249828 39.9454726805419, -75.1649889422532 39.945093337368, -75.1646603916611 39.9450508072432, -75.1646501032901 39.9450498500295, -75.1644597497198 39.945024604434, -75.16445830365871 39.9450312285472, -75.1643765729211 39.945403576524, -75.1643827619376 39.945404377382))",14,University of the Arts,401-11 S BROAD ST,SCHOOL 4STY MASONRY,487380,771637200,1916000401,21150,21081.8607788086,581.280334195096
14,"POLYGON ((-75.1535370973899 40.0402286702039, -75.153828608347 40.0402617609818, -75.15385061693959 40.0402642568782, -75.15385228992341 40.0402594418155, -75.15385958592439 40.0402239021341, -75.15383756249599 40.0402212121852, -75.1535465913343 40.0401855377989, -75.1535370973899 40.0402286702039))",15,La Salle University,5632 N UBER ST,ROW B/GAR 2STY MASONRY,16858,776519500,7876005632,1383,1369.70355224609,208.337666767309
15,"POLYGON ((-75.1580428211189 40.0408917571318, -75.1580398329305 40.0409320858241, -75.1583079710153 40.0409408445894, -75.15831068035141 40.0408995256934, -75.1580428211189 40.0408917571318))",16,La Salle University,5655 E WISTER ST,ROW 2 STY MASONRY,26909,172526100,8416005655,1134,1118.31274414063,179.981555299234
16,"POLYGON ((-75.15803284544189 40.0410562772757, -75.158300383347 40.0410642809688, -75.15830261068621 40.041022967416, -75.15803553438531 40.0410149750416, -75.15803284544189 40.0410562772757))",17,La Salle University,5661 E WISTER ST,ROW 2 STY MASONRY,74035,172526400,8416005661,1134,1128.23394775391,179.927788071279
17,"POLYGON ((-75.15675303278149 40.0408387396351, -75.1566850079551 40.0408400735822, -75.1566845381851 40.0411723251452, -75.1567548561373 40.0411713330886, -75.1567538905898 40.0409908018011, -75.15675391146149 40.0409776483438, -75.1567548815061 40.0409522652047, -75.15675527828 40.0408386930211, -75.15675303278149 40.0408387396351))",18,La Salle University,2118 W CHEW AVE,VAC LAND RES < ACRE,127987,171098100,2300002118,2489,2367.55120849609,281.586785286483
18,"POLYGON ((-75.1571632556721 40.0404913819558, -75.1571639496501 40.0406911059304, -75.1572192411255 40.0406903870973, -75.157219166377 40.0404914186401, -75.1571632556721 40.0404913819558))",19,La Salle University,2134 ELKINS AVE,ROW 2 STY MASONRY,150200,171090800,3120002134,1120,1130.53063964844,176.375219088694
19,"POLYGON ((-75.158297988759 40.0411061061287, -75.15803069019979 40.0410984303981, -75.1580264170382 40.041151529918, -75.1582939429213 40.0411477651861, -75.158297988759 40.0411061061287))",20,La Salle University,5665 E WISTER ST,ROW B/OFF-STR 2STY MASONR,181848,172526600,8416005665,1293,1293.0966796875,184.408713765214
20,"POLYGON ((-75.15710878853329 40.040491393148, -75.1571069266424 40.0406910603325, -75.1571639496501 40.0406911059304, -75.1571632556721 40.0404913819558, -75.15710878853329 40.040491393148))",21,La Salle University,2132 ELKINS AVE,ROW 2 STY MASONRY,203895,171090700,3120002132,1120,1135.43218994141,176.710034978098
21,"POLYGON ((-75.1580448810851 40.0408504407044, -75.1583122021742 40.0408596801938, -75.1583153811728 40.0408055729729, -75.1580473933424 40.0408093750541, -75.1580448810851 40.0408504407044))",22,La Salle University,5651 E WISTER ST,ROW 2 STY MASONRY,339915,172525900,8416005651,1299,1299.88751220703,184.677014499961
22,"POLYGON ((-75.1539673347278 40.0398398157158, -75.15402969335101 40.0398473024343, -75.1540355201535 40.0398199810491, -75.15409081934391 40.0395607829783, -75.1539887687678 40.0395476274287, -75.15393310022711 40.0398071243579, -75.1539272517854 40.0398344281304, -75.1539446210097 40.0398370939651, -75.1539673347278 40.0398398157158))",23,La Salle University,1919 W OLNEY AVE,S/D W B/G 2S MASONRY,396702,776513500,6136001919,2958,3073.54742431641,269.695856261699
23,"POLYGON ((-75.1630579883478 40.0709148816003, -75.1630536466557 40.070919249279, -75.1628924252913 40.0710814114956, -75.16294000063181 40.0711081289681, -75.1631002863277 40.0709462672844, -75.16313306421 40.0709131865533, -75.1630866585421 40.070886060301, -75.1630840830115 40.0708886458925, -75.1630579883478 40.0709148816003))",24,La Salle University,7722 FAYETTE ST,ROW B/GAR 2STY MASONRY,463444,501021000,3372007722,1424,1466.38482666016,211.594794962813
24,"POLYGON ((-75.15389821221019 40.0400496968178, -75.15392025611651 40.0400523710009, -75.1541813025387 40.0400841281219, -75.1541913999195 40.0400400416185, -75.1539301190314 40.04000782961, -75.1539077221819 40.04000506636, -75.15389821221019 40.0400496968178))",25,La Salle University,5623 N 20TH ST,ROW B/GAR 2STY MASONRY,497013,172371600,8817005623,1280,1316.73156738281,193.475527584039
25,"POLYGON ((-75.1575509518197 40.0409245669743, -75.15757604226771 40.0409370140431, -75.15757299873501 40.0408157885037, -75.157447135878 40.0408175744945, -75.1573541770199 40.0408188776588, -75.1573419845879 40.0408190538674, -75.15733835463389 40.0408191007792, -75.1573505390956 40.0408251468045, -75.1575509518197 40.0409245669743))",26,La Salle University,2145 ELKINS AVE,ROW B/OFF-STR 2STY MASONR,530174,171092600,3120002145,1451,1451.05639648438,189.08677385273
26,"POLYGON ((-75.1568219300384 40.0408277051864, -75.156821869049 40.0408375221777, -75.1568209487439 40.0409587537875, -75.1568216642501 40.0409784364105, -75.1568209565061 40.0410095640402, -75.1568234416732 40.0411706730968, -75.15689376962619 40.0411692964474, -75.1568927248502 40.0410349107008, -75.1568942976303 40.0408635937475, -75.1568410701956 40.0408372303432, -75.1568396296888 40.0408365193577, -75.1568219300384 40.0408277051864))",27,La Salle University,2122 W CHEW AVE,VAC LAND RES < ACRE,443581,171098300,2300002122,2371,2371.06091308594,280.123106750187
27,"POLYGON ((-75.156966795711 40.0408999348138, -75.1569645391627 40.0410439625839, -75.15696625691351 40.0411682261917, -75.1570385487699 40.0411671469735, -75.15703821214569 40.0409388148048, -75.1570382063201 40.0409362062331, -75.1570359431504 40.040935058608, -75.156966795711 40.0408999348138))",28,La Salle University,2126 W CHEW AVE,VAC LAND RES < ACRE,27871,171098500,2300002126,1856,1856.42993164063,226.078900864311
28,"POLYGON ((-75.1511540461275 40.0358758160791, -75.1512410972085 40.0358763333115, -75.1513524319501 40.0358769845362, -75.1514326159229 40.0358738097591, -75.15151228450451 40.0358706557027, -75.15155683018109 40.0358651040833, -75.1516669893424 40.0358513932197, -75.15173766765309 40.0358425952813, -75.15180262227619 40.0358352950598, -75.1518088015934 40.0358264580076, -75.1518223871587 40.0358133545869, -75.1518409718383 40.0357836017219, -75.1518508430279 40.0357536517469, -75.1518418750456 40.0356461773513, -75.15183793719579 40.0356453332201, -75.1518365507532 40.0356387442524, -75.1518080276125 40.0355033725877, -75.1517677800386 40.0353222117776, -75.1517426336989 40.035202068889, -75.1517324264001 40.035201120768, -75.1508709688578 40.0349167644903, -75.1507567746843 40.035070687031, -75.1504831887421 40.0353805038378, -75.1504684825082 40.0353767435184, -75.1504649103387 40.0353822660989, -75.1503661983474 40.0355006772833, -75.1503654953399 40.0355014650793, -75.1502021269708 40.0356841266213, -75.1501710641113 40.0357188569288, -75.15016001562149 40.0357310219648, -75.15012966412731 40.0357644393629, -75.150704235912 40.0358475485033, -75.1507580515439 40.0358553330063, -75.1507708581629 40.0358571860912, -75.15093090634851 40.0358652157055, -75.15101194423789 40.0358692803998, -75.1510619531209 40.0358715743152, -75.1510639082481 40.035872616883, -75.1510647145941 40.0358717016746, -75.1511540461275 40.0358758160791))",29,La Salle University,5350 OGONTZ AVE,MISC.MIL.INSTAL.MASONRY,597673,785362800,6118005350,107936,111038.573242188,1351.13786255307
29,"POLYGON ((-75.1537426980442 40.0316637463783, -75.15362314529671 40.0316603147996, -75.1534270459354 40.0316392297338, -75.1533798498218 40.0316319078239, -75.15330951398199 40.0316210010591, -75.15326834341739 40.0316146055302, -75.15332099789271 40.0316621533693, -75.1533380466653 40.0316879970724, -75.15334845040709 40.0317118894003, -75.15335087157951 40.031733007219, -75.1533502281636 40.0317557361465, -75.1533428820013 40.0317898465491, -75.15332892036371 40.031825306672, -75.1533160695702 40.0318570680053, -75.1533103792256 40.0318694679926, -75.15330577541989 40.0318795093555, -75.1532812799575 40.0319300720255, -75.15325834186331 40.0319720354555, -75.1532351390432 40.0320106546275, -75.15320270792471 40.0320576112876, -75.1531680894258 40.0321008044885, -75.15313150304679 40.0321446983252, -75.1531010916692 40.0321742172901, -75.1530492314658 40.0322208337043, -75.1529444699429 40.0322961189888, -75.15173216499321 40.0331096261231, -75.1516503914898 40.0331710879433, -75.15159907631821 40.033219862295, -75.1515601805402 40.0332733947632, -75.15152630807449 40.033344571069, -75.1515112092509 40.0333874422682, -75.15149804177059 40.0334780777585, -75.151498070988 40.0335533566399, -75.1515092658732 40.0336154764938, -75.15153690497441 40.0336992351064, -75.15157064924681 40.0337650394014, -75.1516118025787 40.0338177447226, -75.151639745477 40.0339810393941, -75.1517081092328 40.0343243455492, -75.1517144344254 40.0343602509284, -75.15172050174129 40.034404361446, -75.15174283856921 40.0345047445511, -75.1517597907621 40.0345938251118, -75.15176756824179 40.0346439381476, -75.15177596012759 40.0347033843054, -75.151796930816 40.0347557807354, -75.15175742059 40.0348330276786, -75.15173490747929 40.0349145091723, -75.1517204743803 40.035038782569, -75.15172445381479 40.0351152004876, -75.1517426336989 40.035202068889, -75.1517677800386 40.0353222117776, -75.1518080276125 40.0355033725877, -75.1518365507532 40.0356387442524, -75.15183793719579 40.0356453332201, -75.1518418750456 40.0356461773513, -75.1518508430279 40.0357536517469, -75.1518409718383 40.0357836017219, -75.1518223871587 40.0358133545869, -75.1518088015934 40.0358264580076, -75.15180262227619 40.0358352950598, -75.1520322587546 40.0358094765052, -75.1521754079665 40.0357853747942, -75.1521972916422 40.0357829189286, -75.152227288245 40.0359476176753, -75.15212405234681 40.0364229470978, -75.1521091028506 40.0364902636505, -75.15199534268559 40.0369988998157, -75.15199468214411 40.0370019158969, -75.15197452821521 40.0370928592249, -75.1518290649568 40.0377398763072, -75.15171751438299 40.0382460159682, -75.1517173371665 40.0382468174688, -75.1516984437914 40.0383305360853, -75.15160520779381 40.0387488650473, -75.15154101598181 40.03902093472, -75.15284176455251 40.0391987367247, -75.15430434656319 40.0393955596884, -75.1543080619787 40.0393784441463, -75.15439105587529 40.0389966983485, -75.1543978000547 40.0389656755802, -75.1544302757369 40.0388162370302, -75.154438089813 40.0387802576178, -75.15447601395179 40.0386057461531, -75.1544796505754 40.0385890640172, -75.15448240182501 40.0385763750019, -75.1545100151581 40.0384493294468, -75.15451151629409 40.0384424156295, -75.15455346011311 40.0382494097101, -75.1545582954019 40.0382271926832, -75.15456888294931 40.0381784598762, -75.1546604020868 40.0377573816788, -75.1547739878018 40.0372347312712, -75.15487225322779 40.0367852251343, -75.15494956668989 40.0366346235867, -75.15500515129921 40.0365263446684, -75.1550333930758 40.0364713161411, -75.1546136859714 40.0363587223895, -75.1546151884868 40.0363308374421, -75.1545318370394 40.0363052923467, -75.15445164884341 40.0362743368881, -75.1543752188395 40.0362381998602, -75.1543031100331 40.0361971480808, -75.1542358558366 40.0361514864432, -75.15417395445409 40.0361015514828, -75.1541014448393 40.0361621792601, -75.1540024295093 40.0361060929826, -75.1538988847397 40.0360550697661, -75.15379124784801 40.0360093213117, -75.1536799719579 40.0359690443616, -75.15359592197881 40.0359429655948, -75.1535103447633 40.0359200103039, -75.1534234352664 40.035900229746, -75.1544023598876 40.0344979075436, -75.1544490081792 40.0344238340738, -75.1544874758262 40.0343470348502, -75.15451749873429 40.0342680409183, -75.15453886723679 40.0341874007703, -75.15455143222481 40.0341056732752, -75.1545551075578 40.0340234259311, -75.1545498679953 40.0339412276102, -75.15453574912701 40.0338596503595, -75.1545128489214 40.0337792595244, -75.1544813289994 40.0337006110746, -75.1544414028874 40.0336242522401, -75.1537207018926 40.0323962706277, -75.15368214944191 40.0323235709362, -75.1536506409922 40.0322488932576, -75.1536263463347 40.0321726396859, -75.1536093962675 40.0320952204429, -75.1535998837671 40.0320170539041, -75.15359785834031 40.0319385610653, -75.1536033318461 40.0318601665744, -75.153616274087 40.0317822914243, -75.1536249051821 40.0317564111129, -75.1536392416896 40.0317320734777, -75.15365885453851 40.0317100157599, -75.1536831449197 40.0316909082921, -75.15371137814491 40.0316753273319, -75.1537426980442 40.0316637463783))",30,La Salle University,1701 LINDLEY AVE,SCHOOL 3STY MASONRY,542195,776513000,5094001701,1770452,1770452.05133057,7306.30545360952
30,"POLYGON ((-75.1577232098679 40.041009648745, -75.1579531966759 40.0411225372391, -75.15801044007669 40.041149782728, -75.15801455949681 40.0411517452916, -75.15801790623649 40.0410976418591, -75.1580234353253 40.0410048494187, -75.1577232098679 40.041009648745))",31,La Salle University,2160 W OLNEY AVE,DET OFF/STORE 2 STY MASON,415755,871522520,6136002160,2258,2258.20397949219,234.261971941853
31,"POLYGON ((-75.1564748269051 40.041175730966, -75.1565442026853 40.0411746691101, -75.1565407497544 40.0409694568857, -75.1565386112084 40.0408423293338, -75.1565359523234 40.0406843113198, -75.15647484818059 40.0406538829123, -75.1564748269051 40.041175730966))",32,La Salle University,2112 W CHEW AVE,SEMI DET 2 STY MASONRY,533446,171097800,2300002112,3361,3361.56005859375,408.558515566683
32,"POLYGON ((-75.156612504283 40.0408406612394, -75.1566120035292 40.0411742663372, -75.156617524807 40.041174116185, -75.1566845381851 40.0411723251452, -75.1566850079551 40.0408400735822, -75.15668515694151 40.0408301630697, -75.156686316704 40.0407602776397, -75.15661364552069 40.0407234738641, -75.156612504283 40.0408406612394))",33,La Salle University,2116 W CHEW AVE,VAC LAND RES < ACRE,527981,171098000,2300002116,3193,3193.89367675781,359.010275033125
33,"POLYGON ((-75.1577208110177 40.0399330658469, -75.15771286380431 40.0402772546044, -75.1583354130039 40.0402870951167, -75.15834395326389 40.0399415988801, -75.1577208110177 40.0399330658469))",34,La Salle University,5625 E WISTER ST,VAC LAND COMM. < ACRE,472468,776517600,8416005625,20912,21915.0946044922,600.13469803306
34,"POLYGON ((-75.1583509372572 40.0395171439901, -75.1577305178694 40.0395131693259, -75.1577208110177 40.0399330658469, -75.15834395326389 40.0399415988801, -75.1583509372572 40.0395171439901))",35,La Salle University,5601 E WISTER ST,VAC LAND COMM. < ACRE,87127,776517500,8416005601,26779,26779.8609008789,655.845915293813
35,"POLYGON ((-75.1568927248502 40.0410349107008, -75.15689376962619 40.0411692964474, -75.15691458913329 40.0411689906765, -75.15694333534179 40.0411685674117, -75.15696625691351 40.0411682261917, -75.1569645391627 40.0410439625839, -75.156966795711 40.0408999348138, -75.1568942976303 40.0408635937475, -75.1568927248502 40.0410349107008))",36,La Salle University,2124 W CHEW AVE,VAC LAND RES < ACRE,564536,171098400,2300002124,2116,2116.00622558594,253.638907061932
36,"POLYGON ((-75.1585299422882 40.037960561208, -75.15853985869281 40.0381782089477, -75.15907524019769 40.0381637880678, -75.15906505622171 40.0379404850119, -75.1585299422882 40.037960561208))",37,La Salle University,545 E WISTER ST,VAC LAND RES < ACRE,73754,881056065,8416000545,11902,12054.6470336914,460.742056797733
37,"POLYGON ((-75.1585521245553 40.0384472963951, -75.15908278299651 40.0383292539456, -75.15907825239459 40.0382306374554, -75.15907524019769 40.0381637880678, -75.1585398586585 40.038178209848, -75.1585521245553 40.0384472963951))",38,La Salle University,549 E WISTER ST,VAC LAND RES < ACRE,115329,881056075,8416000549,11382,11879.5097045898,463.080108988882
38,"POLYGON ((-75.1572471764226 40.0413808459993, -75.15723934186749 40.0415781276165, -75.1572226777116 40.041997808522, -75.15750291813541 40.0420043842773, -75.1575219854878 40.0415242102715, -75.1574557548836 40.0415226568846, -75.1574614566336 40.0413790654946, -75.1572471764226 40.0413808459993))",39,La Salle University,2135 W CHEW AVE,IND.WHSE MASONRY,530835,884463140,2300002135,16601,16800.5936279297,609.239146681102
39,"POLYGON ((-75.15825678038991 40.0421868388269, -75.1582600451295 40.0421045236577, -75.1574996478661 40.0420866975193, -75.15750291813541 40.0420043842773, -75.1572226777116 40.041997808522, -75.1572161421014 40.0421624414234, -75.1580321927472 40.0421815748077, -75.15825678038991 40.0421868388269))",40,La Salle University,5737-39 E WISTER ST,VAC LAND COMM. < ACRE,566942,172527200,8416005737,11243,11100.0030517578,703.000365894433
40,"POLYGON ((-75.15848561544691 40.0410435138081, -75.15864928173229 40.0410493164124, -75.158794460336 40.0409048133572, -75.1585026345863 40.0407288515101, -75.15848561544691 40.0410435138081))",41,La Salle University,723 E WISTER ST,DET 3 STY STONE,592033,776297000,8416000723,6084,6084.78063964844,330.958309317381
41,"POLYGON ((-75.15848561544691 40.0410435138081, -75.1584690458355 40.0413498086049, -75.1584689658374 40.0413515349472, -75.1584688962506 40.0413542778695, -75.1584688886377 40.0413570248931, -75.1584689527126 40.0413597672269, -75.1584690800703 40.0413625100875, -75.1584692778069 40.0413652518329, -75.1584695425464 40.0413679887828, -75.1584698742888 40.0413707209373, -75.1584702729652 40.0413734500969, -75.1584707363706 40.0413761726077, -75.1584712704646 40.0413788859012, -75.15847186694511 40.0413815924931, -75.15847253525109 40.0413842907943, -75.1584732649786 40.0413869769659, -75.1584740607784 40.0413896520141, -75.158474924993 40.0413923159916, -75.15847585183489 40.0413949669657, -75.1584768425097 40.0413976040628, -75.1584779017368 40.0414002264882, -75.1584790249 40.0414028323358, -75.1584802073141 40.0414054214999, -75.1584814560413 40.0414079932387, -75.1584827663964 40.0414105474466, -75.15848413965389 40.0414130814493, -75.1584855746767 40.04141559432, -75.1584870725677 40.0414180878859, -75.15848863001899 40.041420556666, -75.1584902492702 40.0414230034139, -75.1584919279787 40.0414254280769, -75.15849366752219 40.0414278252798, -75.1584954619067 40.0414301984917, -75.1584973159204 40.0414325451172, -75.1584992272208 40.0414348651038, -75.15850119480859 40.0414371539237, -75.1585032185118 40.041439416078, -75.1585052961255 40.0414416479132, -75.1585074287522 40.0414438512559, -75.1585096154612 40.0414460197781, -75.1585118583545 40.0414481598344, -75.1585141483712 40.0414502631111, -75.1585164911273 40.0414523360421, -75.1585188844862 40.041454373173, -75.1585213272424 40.0414563753778, -75.1585238206016 40.0414583417826, -75.15852635987871 40.0414602722815, -75.15852894862179 40.0414621660539, -75.15853157990659 40.0414640202402, -75.1585342559723 40.0414658375942, -75.1585369792647 40.0414676154678, -75.1585397439962 40.0414693519286, -75.15865429826729 40.0415399701584, -75.1591090048334 40.041094472327, -75.158794460336 40.0409048133572, -75.15864928173229 40.0410493164124, -75.15848561544691 40.0410435138081))",42,La Salle University,738 E PENN ST,HSE WORSHIP ALL2STY MASON,476385,776228000,6384000738,22989,22989.8334960938,633.002239099843
42,"POLYGON ((-75.161340101959 40.0431871664673, -75.1615166151832 40.0430156437581, -75.1614867917512 40.0429975145518, -75.1614801457557 40.0430039737259, -75.1614536460842 40.0429878656013, -75.1612844873149 40.043153071161, -75.161340101959 40.0431871664673))",43,La Salle University,5390 CHEW AVE,S/D CONV.APT 2.5 S STONE,188461,122221800,2296005390,1524,1565.29205322266,199.271044241191
43,"POLYGON ((-75.1618412066633 40.0427024877625, -75.16252704286519 40.0420396761595, -75.16117141178199 40.0411378009067, -75.1609833670484 40.0413203627185, -75.1607497756459 40.0411795235792, -75.1602649455665 40.0416545541343, -75.16071300345941 40.0419523669953, -75.1610046909562 40.0421462761699, -75.16076417202 40.0423787109408, -75.1610638782647 40.0425609586354, -75.16118343725719 40.04244492659, -75.1611906129029 40.0424493501083, -75.16119179608521 40.0424500786643, -75.1611934575354 40.0424484726589, -75.16123820864379 40.0424052378152, -75.1613017706742 40.0423438317551, -75.1618412066633 40.0427024877625))",44,La Salle University,700 CHURCH LN,VAC LAND COMM. < ACRE,187422,122035211,2308000700,184584,184464.426513672,1993.48311913334
44,"POLYGON ((-75.1613325958963 40.0428405077726, -75.1611164326586 40.0430515858179, -75.16117267905371 40.0430854341533, -75.16138884956111 40.0428743480588, -75.1614021890361 40.0428613217683, -75.1613459438493 40.0428274744715, -75.1613325958963 40.0428405077726))",45,La Salle University,5384 CHEW AVE,SEMI/DET 2.5   STY STONE,333957,122221500,2296005384,2077,2077.99859619141,247.793141348735
45,"MULTIPOLYGON (((-75.1614536460842 40.0429878656013, -75.1615139821704 40.0429289519086, -75.1614583211248 40.0428952773123, -75.1612288089047 40.043119388856, -75.16128458668921 40.0431529553677, -75.1614536460842 40.0429878656013)), ((-75.16128458668921 40.0431529553677, -75.16128447360281 40.0431530618419, -75.16128528917049 40.0431533784575, -75.16128458668921 40.0431529553677)))",46,La Salle University,5388 CHEW AVE,SEMI/DET 2.5   STY STONE,279764,122221700,2296005388,2086,2060.08331298828,247.963943758871
46,"POLYGON ((-75.16138884956111 40.0428743480588, -75.16117267905371 40.0430854341533, -75.1612288089047 40.043119388856, -75.1614583211248 40.0428952773123, -75.1614021890361 40.0428613217683, -75.16138884956111 40.0428743480588))",47,La Salle University,5386 CHEW AVE,OFF/BLD N/PKG N/COM MASON,446465,776114000,2296005386,2077,2077.86834716797,247.791025186144
47,"POLYGON ((-75.1591307342656 40.0418336677011, -75.1591864590383 40.0418680161659, -75.1593957623611 40.0416674333675, -75.15933955915651 40.041633550849, -75.1591307342656 40.0418336677011))",48,La Salle University,5314 CHEW AVE,SEMI/DET 2.5   STY STONE,473779,122219900,2296005314,1868,1871.06610107422,227.114938186625
48,"POLYGON ((-75.1591864590383 40.0418680161659, -75.1596330180066 40.0421432867461, -75.16018840812281 40.0416036727613, -75.1602649455665 40.0416545541343, -75.1607497756459 40.0411795235792, -75.1609833670484 40.0413203627185, -75.16117141178199 40.0411378009067, -75.16252704169381 40.0420396761331, -75.1632084207659 40.0413811563874, -75.1624098103927 40.0408321228158, -75.1628544258464 40.0404024206281, -75.16233430985891 40.0400448422109, -75.1621768676702 40.0399366000693, -75.1621367536235 40.0399090199812, -75.16209567883401 40.0398807821167, -75.1620527947367 40.0398512988155, -75.1620092173127 40.0398213385569, -75.16196555311031 40.0397913186606, -75.16175172866789 40.0396443116071, -75.1617507291418 40.0396436250368, -75.161738335292 40.0396556653284, -75.1617046207414 40.0396884179408, -75.16167473832721 40.0397174492113, -75.16102669564771 40.0393267131253, -75.16100732836171 40.0393456898467, -75.16098689804259 40.0393625720727, -75.1609630803011 40.0393765874995, -75.16093654669049 40.0393873403996, -75.1609080449406 40.0393945277653, -75.1608783799085 40.039397946989, -75.1608483887415 40.0393975016102, -75.1608189184863 40.0393932044152, -75.16079079921759 40.0393851750295, -75.1607648263669 40.0393736422221, -75.16074173078459 40.0393589297154, -75.16072216475339 40.0393414540677, -75.1607066803883 40.0393217070668, -75.1606957147532 40.0393002463837, -75.1606895775965 40.0392776790783, -75.16068844166909 40.0392546388548, -75.1606923383154 40.0392317787549, -75.16070115857239 40.0392097423491, -75.1607146548577 40.0391891502605, -75.16073244379299 40.0391705876138, -75.160754023804 40.0391545728971, -75.160778787867 40.0391415618532, -75.1608060350799 40.0391319207107, -75.1608349966702 40.039125920463, -75.1608648584531 40.039123731969, -75.1608947741271 40.0391254154406, -75.1609239014783 40.039130923962, -75.1609372059503 40.0391335151349, -75.1609508702242 40.0391345106105, -75.1609645706244 40.0391338832705, -75.16097798416941 40.0391316492613, -75.16099079466809 40.0391278618239, -75.1610026986105 40.0391226105259, -75.1610134135035 40.0391160178453, -75.1610226883093 40.0391082421088, -75.1603938643687 40.0387290863751, -75.16032250706461 40.0387985441994, -75.1596030058147 40.0383620757513, -75.1585459633702 40.0385925181854, -75.15851024231399 40.0405882115925, -75.1585026345863 40.0407288515101, -75.158794460336 40.0409048133572, -75.1591090048334 40.041094472327, -75.15865429826729 40.0415399701584, -75.1590192909519 40.0417649654209, -75.1592271525347 40.0415657649973, -75.1592833529409 40.0415996565205, -75.15933955915651 40.041633550849, -75.1593957623611 40.0416674333675, -75.1591864590383 40.0418680161659))",49,La Salle University,625-35 E WISTER ST,HEALTH FAC. HOSP MAS+OTHE,242033,776008010,8416000625,1063743,1063766.76300049,5471.46397166459
49,"POLYGON ((-75.150317071991 40.0043662707411, -75.1503707119258 40.0043734014876, -75.15042150003811 40.0041194541221, -75.1503678943303 40.0041119853867, -75.150317071991 40.0043662707411))",50,Temple University Medical,1306 W ONTARIO ST,ROW 2 STY MASONRY,92849,431060500,6140001306,1395,1428.44006347656,217.82724326023
50,"POLYGON ((-75.1532589082954 39.9805270052842, -75.15340534184691 39.9805460359397, -75.1535338017288 39.980562740588, -75.1535356848911 39.9805540135774, -75.153696548002 39.979810786729, -75.1530331380291 39.9797222691632, -75.1527482364629 39.9796842427403, -75.1523189878918 39.979626957917, -75.1523072919156 39.9796254029108, -75.1521491274828 39.9803535701367, -75.1521431266285 39.9803811766799, -75.1524162562763 39.9804164224483, -75.1524867114868 39.9804255136277, -75.1526122790146 39.9804417024416, -75.15274971261969 39.9804593526153, -75.1529252278642 39.9804828137175, -75.1531877940465 39.9805175933244, -75.1532589082954 39.9805270052842))",51,Temple University,1801-33 N 12TH ST,OFF.BLDG.W-GAR.MAS.+OTHER,93566,777634500,8803001801,109296,109986.609313965,1347.26835144039
51,"POLYGON ((-75.15779976245361 39.9830169025504, -75.15774667486841 39.9832564688626, -75.1578076174156 39.9832645678548, -75.1578624310097 39.9830154329535, -75.1578023390251 39.9830075793523, -75.15779976245361 39.9830169025504))",52,Temple University,1422 W NORRIS ST,VAC LAND RES < ACRE,148115,321012801,6014001422,1589,1589.56085205078,218.458745406169
52,"POLYGON ((-75.1578076174156 39.9832645678548, -75.1578452643858 39.983269786298, -75.157860813864 39.9832719431405, -75.1579138973683 39.9830379053356, -75.157923743786 39.9830385304786, -75.1579260853095 39.9830386797723, -75.1579132360895 39.9830223027977, -75.1579107972166 39.9830219729035, -75.1578624310097 39.9830154329535, -75.1578076174156 39.9832645678548))",53,Temple University,1424 W NORRIS ST,ROW 3 STY MASONRY,175444,777550000,6014001424,1452,1422.68029785156,218.588070369242
